Order ID,Product,Quantity,Price,Date,Customer Name,Customer Email,Customer City
2847,Product B,5,978.05,2019-07-21,Customer 2847,customer2847@example.com,Houston
2848,Product D,4,763.3,2019-02-07,Customer 2848,customer2848@example.com,New York
2849,Product C,1,80.59,2019-05-11,Customer 2849,customer2849@example.com,Los Angeles
2850,Product E,5,461.76,2019-04-10,Customer 2850,customer2850@example.com,San Antonio
2851,Product A,4,143.08,2020-09-11,Customer 2851,customer2851@example.com,San Antonio
2852,Product E,1,472.03,2020-01-01,Customer 2852,customer2852@example.com,Phoenix
2853,Product C,2,186.76,2019-05-19,Customer 2853,customer2853@example.com,Philadelphia
2854,Product A,4,400.77,2019-05-16,Customer 2854,customer2854@example.com,Philadelphia
2855,Product A,1,675.34,2019-03-16,Customer 2855,customer2855@example.com,San Antonio
2856,Product C,4,698.67,2020-02-04,Customer 2856,customer2856@example.com,Phoenix
2857,Product A,4,971.01,2020-07-15,Customer 2857,customer2857@example.com,San Diego
2858,Product B,1,861.64,2020-06-10,Customer 2858,customer2858@example.com,New York
2859,Product C,2,45.59,2020-01-17,Customer 2859,customer2859@example.com,Dallas
2860,Product C,1,33.07,2019-11-26,Customer 2860,customer2860@example.com,Los Angeles
2861,Product E,5,713.09,2019-12-18,Customer 2861,customer2861@example.com,Los Angeles
2862,Product B,3,836.11,2020-02-28,Customer 2862,customer2862@example.com,San Antonio
2863,Product A,1,780.47,2020-03-12,Customer 2863,customer2863@example.com,Chicago
2864,Product A,5,105.93,2019-09-12,Customer 2864,customer2864@example.com,Dallas
2865,Product C,1,763.72,2020-03-21,Customer 2865,customer2865@example.com,Phoenix
2866,Product A,1,754.26,2020-04-18,Customer 2866,customer2866@example.com,Dallas
2867,Product D,3,364.87,2019-01-10,Customer 2867,customer2867@example.com,San Antonio
2868,Product B,5,53.72,2019-05-08,Customer 2868,customer2868@example.com,Miami
2869,Product C,1,551.47,2019-01-20,Customer 2869,customer2869@example.com,Phoenix
2870,Product B,3,481.71,2019-10-20,Customer 2870,customer2870@example.com,Miami
2871,Product B,2,920.95,2020-08-21,Customer 2871,customer2871@example.com,Houston
2872,Product B,2,81.29,2019-11-21,Customer 2872,customer2872@example.com,San Antonio
2873,Product A,2,388.46,2020-02-15,Customer 2873,customer2873@example.com,Chicago
2874,Product E,1,276.1,2019-08-12,Customer 2874,customer2874@example.com,Los Angeles
2875,Product D,4,565.77,2020-02-04,Customer 2875,customer2875@example.com,Philadelphia
2876,Product B,5,514.74,2019-07-17,Customer 2876,customer2876@example.com,San Diego
2877,Product C,2,410.74,2019-08-09,Customer 2877,customer2877@example.com,San Diego
2878,Product E,1,458.91,2019-11-09,Customer 2878,customer2878@example.com,Dallas
2879,Product C,4,502.65,2019-08-19,Customer 2879,customer2879@example.com,Los Angeles
2880,Product B,5,293.19,2019-07-21,Customer 2880,customer2880@example.com,Houston
2881,Product D,2,173.56,2020-11-23,Customer 2881,customer2881@example.com,San Antonio
2882,Product B,3,274.27,2020-12-18,Customer 2882,customer2882@example.com,Chicago
2883,Product C,4,153.66,2020-08-22,Customer 2883,customer2883@example.com,Los Angeles
2884,Product B,4,580.27,2020-10-23,Customer 2884,customer2884@example.com,Dallas
2885,Product E,1,32.41,2019-02-06,Customer 2885,customer2885@example.com,Phoenix
2886,Product C,1,657.31,2019-09-24,Customer 2886,customer2886@example.com,Dallas
2887,Product B,5,408.33,2019-05-07,Customer 2887,customer2887@example.com,Miami
2888,Product D,1,644.68,2020-02-19,Customer 2888,customer2888@example.com,San Diego
2889,Product C,2,776.18,2020-02-28,Customer 2889,customer2889@example.com,Miami
2890,Product A,4,730.24,2019-12-27,Customer 2890,customer2890@example.com,Chicago
2891,Product E,5,757.94,2020-08-12,Customer 2891,customer2891@example.com,Philadelphia
2892,Product B,4,339.31,2019-04-23,Customer 2892,customer2892@example.com,Dallas
2893,Product E,1,765.13,2019-06-30,Customer 2893,customer2893@example.com,Phoenix
2894,Product C,1,611.69,2020-07-01,Customer 2894,customer2894@example.com,San Diego
2895,Product B,4,32.92,2019-01-27,Customer 2895,customer2895@example.com,Los Angeles
2896,Product A,4,641.4,2020-04-24,Customer 2896,customer2896@example.com,Chicago
2897,Product E,5,850.67,2019-11-22,Customer 2897,customer2897@example.com,Houston
2898,Product B,4,485.71,2020-12-04,Customer 2898,customer2898@example.com,Houston
2899,Product E,5,507.4,2020-05-19,Customer 2899,customer2899@example.com,Houston
2900,Product A,3,832.87,2020-10-28,Customer 2900,customer2900@example.com,Los Angeles
2901,Product A,2,667.15,2019-07-19,Customer 2901,customer2901@example.com,Miami
2902,Product E,5,453.71,2019-11-26,Customer 2902,customer2902@example.com,San Antonio
2903,Product C,4,593.3,2020-06-23,Customer 2903,customer2903@example.com,Miami
2904,Product E,1,187.04,2019-01-12,Customer 2904,customer2904@example.com,San Diego
2905,Product E,1,583.21,2019-07-05,Customer 2905,customer2905@example.com,Chicago
2906,Product B,4,717.92,2020-06-14,Customer 2906,customer2906@example.com,Chicago
2907,Product D,4,608.84,2019-09-06,Customer 2907,customer2907@example.com,Los Angeles
2908,Product B,1,366.07,2020-06-18,Customer 2908,customer2908@example.com,New York
2909,Product D,2,147.05,2020-04-06,Customer 2909,customer2909@example.com,Phoenix
2910,Product A,1,345.89,2019-09-16,Customer 2910,customer2910@example.com,Chicago
2911,Product C,4,178.83,2019-12-20,Customer 2911,customer2911@example.com,Phoenix
2912,Product A,5,540.1,2019-06-09,Customer 2912,customer2912@example.com,Chicago
2913,Product C,3,915.37,2019-09-26,Customer 2913,customer2913@example.com,Los Angeles
2914,Product A,5,805.08,2020-01-27,Customer 2914,customer2914@example.com,New York
2915,Product D,4,676.38,2019-12-13,Customer 2915,customer2915@example.com,Los Angeles
2916,Product C,3,123.15,2020-11-02,Customer 2916,customer2916@example.com,Los Angeles
2917,Product D,1,101.0,2020-04-28,Customer 2917,customer2917@example.com,Phoenix
2918,Product B,5,992.8,2020-03-11,Customer 2918,customer2918@example.com,Los Angeles
2919,Product A,2,956.49,2020-08-08,Customer 2919,customer2919@example.com,Los Angeles
2920,Product A,1,920.59,2019-01-24,Customer 2920,customer2920@example.com,Dallas
2921,Product B,4,961.37,2019-10-17,Customer 2921,customer2921@example.com,Dallas
2922,Product B,1,977.82,2019-09-21,Customer 2922,customer2922@example.com,San Diego
2923,Product B,1,759.19,2019-01-17,Customer 2923,customer2923@example.com,San Antonio
2924,Product E,4,314.92,2020-12-21,Customer 2924,customer2924@example.com,San Antonio
2925,Product D,4,188.78,2019-07-01,Customer 2925,customer2925@example.com,Houston
2926,Product B,5,796.78,2020-06-17,Customer 2926,customer2926@example.com,Houston
2927,Product C,2,322.2,2020-05-21,Customer 2927,customer2927@example.com,New York
2928,Product B,5,440.56,2019-06-18,Customer 2928,customer2928@example.com,Houston
2929,Product E,4,331.86,2020-02-16,Customer 2929,customer2929@example.com,Houston
2930,Product C,4,185.66,2020-09-13,Customer 2930,customer2930@example.com,Chicago
2931,Product B,2,735.01,2019-06-20,Customer 2931,customer2931@example.com,Dallas
2932,Product E,2,845.62,2019-01-01,Customer 2932,customer2932@example.com,Phoenix
2933,Product E,3,883.41,2020-07-06,Customer 2933,customer2933@example.com,Chicago
2934,Product E,4,212.12,2019-06-19,Customer 2934,customer2934@example.com,Phoenix
2935,Product C,1,654.4,2019-08-16,Customer 2935,customer2935@example.com,Phoenix
2936,Product D,3,111.92,2019-10-29,Customer 2936,customer2936@example.com,San Diego
2937,Product A,3,363.3,2020-07-25,Customer 2937,customer2937@example.com,Philadelphia
2938,Product E,3,950.56,2020-07-16,Customer 2938,customer2938@example.com,Houston
2939,Product E,1,366.0,2019-11-29,Customer 2939,customer2939@example.com,Philadelphia
2940,Product D,4,958.91,2019-03-07,Customer 2940,customer2940@example.com,Houston
2941,Product C,5,628.05,2019-05-05,Customer 2941,customer2941@example.com,Philadelphia
2942,Product A,1,244.46,2020-05-10,Customer 2942,customer2942@example.com,New York
2943,Product C,1,522.02,2020-02-28,Customer 2943,customer2943@example.com,San Diego
2944,Product C,5,862.34,2019-06-26,Customer 2944,customer2944@example.com,Houston
2945,Product D,3,325.12,2020-06-06,Customer 2945,customer2945@example.com,Houston
2946,Product D,2,498.72,2019-08-13,Customer 2946,customer2946@example.com,Los Angeles
2947,Product C,2,350.16,2019-11-07,Customer 2947,customer2947@example.com,Los Angeles
2948,Product A,2,193.72,2020-09-21,Customer 2948,customer2948@example.com,Houston
2949,Product E,4,855.32,2020-10-22,Customer 2949,customer2949@example.com,New York
2950,Product D,1,788.49,2020-09-18,Customer 2950,customer2950@example.com,San Antonio
2951,Product A,5,111.31,2019-03-22,Customer 2951,customer2951@example.com,New York
2952,Product A,4,96.22,2020-01-08,Customer 2952,customer2952@example.com,San Antonio
2953,Product D,5,492.63,2019-05-01,Customer 2953,customer2953@example.com,Miami
2954,Product A,3,90.49,2019-05-15,Customer 2954,customer2954@example.com,San Diego
2955,Product B,2,273.04,2020-01-04,Customer 2955,customer2955@example.com,Houston
2956,Product E,5,49.39,2019-02-19,Customer 2956,customer2956@example.com,New York
2957,Product B,2,391.61,2020-02-15,Customer 2957,customer2957@example.com,New York
2958,Product B,5,993.1,2020-04-18,Customer 2958,customer2958@example.com,Dallas
2959,Product E,1,285.37,2019-07-18,Customer 2959,customer2959@example.com,Dallas
2960,Product C,4,670.06,2020-07-17,Customer 2960,customer2960@example.com,Los Angeles
2961,Product C,5,265.36,2020-02-16,Customer 2961,customer2961@example.com,Los Angeles
2962,Product C,5,794.51,2019-12-08,Customer 2962,customer2962@example.com,Miami
2963,Product C,5,817.04,2019-10-29,Customer 2963,customer2963@example.com,Miami
2964,Product E,2,50.1,2020-02-13,Customer 2964,customer2964@example.com,New York
2965,Product A,5,253.1,2019-10-02,Customer 2965,customer2965@example.com,Houston
2966,Product C,5,748.52,2019-01-26,Customer 2966,customer2966@example.com,Phoenix
2967,Product D,2,967.04,2020-03-06,Customer 2967,customer2967@example.com,Philadelphia
2968,Product A,5,497.55,2020-09-05,Customer 2968,customer2968@example.com,Miami
2969,Product E,4,63.47,2020-05-26,Customer 2969,customer2969@example.com,Los Angeles
2970,Product C,3,828.41,2019-02-06,Customer 2970,customer2970@example.com,Chicago
2971,Product C,5,455.11,2020-04-16,Customer 2971,customer2971@example.com,New York
2972,Product B,1,282.2,2019-11-24,Customer 2972,customer2972@example.com,San Antonio
2973,Product B,3,722.28,2019-08-18,Customer 2973,customer2973@example.com,Phoenix
2974,Product A,3,130.07,2019-03-05,Customer 2974,customer2974@example.com,Dallas
2975,Product E,3,41.64,2020-01-25,Customer 2975,customer2975@example.com,Los Angeles
2976,Product A,4,337.75,2019-04-15,Customer 2976,customer2976@example.com,Dallas
2977,Product E,4,852.98,2019-07-13,Customer 2977,customer2977@example.com,San Diego
2978,Product C,4,909.75,2019-12-17,Customer 2978,customer2978@example.com,Dallas
2979,Product B,3,104.11,2020-11-15,Customer 2979,customer2979@example.com,San Antonio
2980,Product D,1,430.49,2019-03-05,Customer 2980,customer2980@example.com,San Antonio
2981,Product C,3,400.36,2020-07-24,Customer 2981,customer2981@example.com,Phoenix
2982,Product A,2,890.25,2019-02-01,Customer 2982,customer2982@example.com,Miami
2983,Product E,4,197.92,2020-06-29,Customer 2983,customer2983@example.com,San Diego
2984,Product C,1,76.98,2020-10-25,Customer 2984,customer2984@example.com,Dallas
2985,Product C,3,666.08,2020-04-02,Customer 2985,customer2985@example.com,New York
2986,Product C,1,374.22,2020-10-26,Customer 2986,customer2986@example.com,Dallas
2987,Product D,1,334.41,2019-12-24,Customer 2987,customer2987@example.com,Dallas
2988,Product A,1,987.51,2019-07-28,Customer 2988,customer2988@example.com,Miami
2989,Product C,2,673.53,2020-03-06,Customer 2989,customer2989@example.com,Houston
2990,Product D,5,53.98,2020-05-24,Customer 2990,customer2990@example.com,Philadelphia
2991,Product B,2,484.24,2019-04-11,Customer 2991,customer2991@example.com,San Antonio
2992,Product A,2,238.89,2020-03-13,Customer 2992,customer2992@example.com,San Antonio
2993,Product C,1,522.12,2020-01-31,Customer 2993,customer2993@example.com,San Diego
2994,Product A,1,689.68,2019-04-23,Customer 2994,customer2994@example.com,Philadelphia
2995,Product E,2,808.71,2019-08-19,Customer 2995,customer2995@example.com,Chicago
2996,Product D,3,563.84,2019-05-30,Customer 2996,customer2996@example.com,Dallas
2997,Product B,1,471.31,2020-01-28,Customer 2997,customer2997@example.com,Dallas
2998,Product B,5,962.41,2019-08-23,Customer 2998,customer2998@example.com,Philadelphia
2999,Product E,3,890.45,2020-05-03,Customer 2999,customer2999@example.com,Miami
3000,Product E,3,45.97,2020-10-20,Customer 3000,customer3000@example.com,Dallas
3001,Product B,2,537.62,2020-10-26,Customer 3001,customer3001@example.com,Phoenix
3002,Product E,4,165.88,2019-10-18,Customer 3002,customer3002@example.com,Miami
3003,Product A,4,314.48,2020-09-29,Customer 3003,customer3003@example.com,Miami
3004,Product D,1,641.25,2019-05-07,Customer 3004,customer3004@example.com,Chicago
3005,Product B,1,326.44,2020-10-11,Customer 3005,customer3005@example.com,Philadelphia
3006,Product C,5,55.17,2019-02-02,Customer 3006,customer3006@example.com,Miami
3007,Product D,4,709.38,2019-10-30,Customer 3007,customer3007@example.com,San Diego
3008,Product D,3,835.68,2020-11-26,Customer 3008,customer3008@example.com,New York
3009,Product E,5,316.71,2020-07-10,Customer 3009,customer3009@example.com,New York
3010,Product B,2,276.23,2020-05-14,Customer 3010,customer3010@example.com,Houston
3011,Product C,1,633.13,2020-04-21,Customer 3011,customer3011@example.com,New York
3012,Product C,4,938.14,2019-11-15,Customer 3012,customer3012@example.com,Philadelphia
3013,Product E,2,756.89,2019-05-16,Customer 3013,customer3013@example.com,Phoenix
3014,Product E,4,137.15,2020-12-13,Customer 3014,customer3014@example.com,Phoenix
3015,Product E,1,220.4,2020-10-31,Customer 3015,customer3015@example.com,San Antonio
3016,Product D,3,518.36,2020-03-12,Customer 3016,customer3016@example.com,San Antonio
3017,Product D,4,14.61,2020-08-25,Customer 3017,customer3017@example.com,San Diego
3018,Product C,1,588.08,2020-10-16,Customer 3018,customer3018@example.com,Los Angeles
3019,Product C,3,389.55,2019-06-12,Customer 3019,customer3019@example.com,San Diego
3020,Product C,4,754.32,2020-09-23,Customer 3020,customer3020@example.com,Dallas
3021,Product C,4,868.23,2020-06-08,Customer 3021,customer3021@example.com,Dallas
3022,Product E,1,832.8,2019-04-12,Customer 3022,customer3022@example.com,Los Angeles
3023,Product D,3,76.88,2020-10-08,Customer 3023,customer3023@example.com,Miami
3024,Product E,3,550.41,2019-09-26,Customer 3024,customer3024@example.com,Los Angeles
3025,Product C,2,627.53,2020-02-09,Customer 3025,customer3025@example.com,Philadelphia
3026,Product E,4,25.32,2019-12-30,Customer 3026,customer3026@example.com,Dallas
3027,Product C,5,880.12,2020-09-11,Customer 3027,customer3027@example.com,San Diego
3028,Product B,3,820.04,2019-03-19,Customer 3028,customer3028@example.com,Dallas
3029,Product E,3,282.19,2019-05-31,Customer 3029,customer3029@example.com,San Antonio
3030,Product E,1,293.05,2019-12-18,Customer 3030,customer3030@example.com,Houston
3031,Product C,5,737.44,2019-04-15,Customer 3031,customer3031@example.com,Philadelphia
3032,Product C,3,165.99,2020-12-02,Customer 3032,customer3032@example.com,San Diego
3033,Product D,3,98.58,2020-07-01,Customer 3033,customer3033@example.com,Los Angeles
3034,Product B,4,26.62,2020-10-29,Customer 3034,customer3034@example.com,Chicago
3035,Product B,5,424.95,2019-04-05,Customer 3035,customer3035@example.com,Phoenix
3036,Product C,3,435.48,2020-01-31,Customer 3036,customer3036@example.com,San Diego
3037,Product D,2,57.57,2019-12-06,Customer 3037,customer3037@example.com,Philadelphia
3038,Product D,4,828.59,2020-04-05,Customer 3038,customer3038@example.com,New York
3039,Product E,3,989.18,2020-10-16,Customer 3039,customer3039@example.com,Dallas
3040,Product E,4,370.95,2019-12-01,Customer 3040,customer3040@example.com,San Diego
3041,Product E,1,124.56,2019-11-11,Customer 3041,customer3041@example.com,Philadelphia
3042,Product A,2,787.56,2019-11-22,Customer 3042,customer3042@example.com,San Diego
3043,Product E,5,501.57,2019-08-05,Customer 3043,customer3043@example.com,Dallas
3044,Product E,2,296.33,2019-04-03,Customer 3044,customer3044@example.com,Chicago
3045,Product D,2,201.53,2019-09-08,Customer 3045,customer3045@example.com,Chicago
3046,Product D,3,549.14,2020-04-24,Customer 3046,customer3046@example.com,Phoenix
3047,Product C,5,328.91,2020-01-17,Customer 3047,customer3047@example.com,Phoenix
3048,Product B,1,482.65,2020-06-09,Customer 3048,customer3048@example.com,Chicago
3049,Product C,5,792.87,2019-11-02,Customer 3049,customer3049@example.com,Chicago
3050,Product B,5,106.04,2020-03-04,Customer 3050,customer3050@example.com,Miami
3051,Product A,4,578.25,2019-05-21,Customer 3051,customer3051@example.com,Miami
3052,Product A,4,601.23,2020-07-18,Customer 3052,customer3052@example.com,Miami
3053,Product A,3,901.74,2020-11-17,Customer 3053,customer3053@example.com,San Antonio
3054,Product B,5,578.01,2020-01-05,Customer 3054,customer3054@example.com,Philadelphia
3055,Product D,1,115.24,2019-06-01,Customer 3055,customer3055@example.com,Philadelphia
3056,Product C,2,408.51,2019-11-24,Customer 3056,customer3056@example.com,Los Angeles
3057,Product B,4,59.18,2020-01-25,Customer 3057,customer3057@example.com,Houston
3058,Product A,5,501.26,2020-02-18,Customer 3058,customer3058@example.com,Dallas
3059,Product A,3,392.53,2020-06-01,Customer 3059,customer3059@example.com,Phoenix
3060,Product C,1,490.07,2019-05-28,Customer 3060,customer3060@example.com,Phoenix
3061,Product D,2,119.6,2020-03-16,Customer 3061,customer3061@example.com,Chicago
3062,Product B,4,461.64,2020-09-02,Customer 3062,customer3062@example.com,Chicago
3063,Product A,5,987.5,2020-03-09,Customer 3063,customer3063@example.com,Dallas
3064,Product A,4,363.34,2019-03-16,Customer 3064,customer3064@example.com,San Antonio
3065,Product D,5,980.12,2019-10-07,Customer 3065,customer3065@example.com,San Antonio
3066,Product A,2,989.84,2019-01-27,Customer 3066,customer3066@example.com,Chicago
3067,Product D,1,687.73,2020-03-11,Customer 3067,customer3067@example.com,Miami
3068,Product D,2,920.56,2020-07-25,Customer 3068,customer3068@example.com,Houston
3069,Product E,5,695.77,2019-06-12,Customer 3069,customer3069@example.com,Phoenix
3070,Product B,3,298.2,2020-06-18,Customer 3070,customer3070@example.com,Philadelphia
3071,Product A,2,340.24,2019-09-27,Customer 3071,customer3071@example.com,New York
3072,Product C,4,887.19,2020-11-12,Customer 3072,customer3072@example.com,Dallas
3073,Product C,3,797.84,2020-04-01,Customer 3073,customer3073@example.com,Philadelphia
3074,Product A,4,854.9,2019-02-10,Customer 3074,customer3074@example.com,Miami
3075,Product D,5,381.38,2019-10-07,Customer 3075,customer3075@example.com,New York
3076,Product D,3,191.02,2019-07-28,Customer 3076,customer3076@example.com,Houston
3077,Product C,5,907.08,2020-08-23,Customer 3077,customer3077@example.com,Philadelphia
3078,Product A,4,639.53,2019-11-09,Customer 3078,customer3078@example.com,Phoenix
3079,Product B,5,200.45,2020-02-13,Customer 3079,customer3079@example.com,Houston
3080,Product C,5,190.32,2019-02-24,Customer 3080,customer3080@example.com,Phoenix
3081,Product E,1,876.89,2020-01-21,Customer 3081,customer3081@example.com,New York
3082,Product E,3,206.94,2019-06-16,Customer 3082,customer3082@example.com,Dallas
3083,Product A,5,281.86,2019-02-20,Customer 3083,customer3083@example.com,Chicago
3084,Product A,3,294.11,2020-11-01,Customer 3084,customer3084@example.com,Dallas
3085,Product B,4,206.97,2019-06-13,Customer 3085,customer3085@example.com,Phoenix
3086,Product B,5,918.69,2020-07-12,Customer 3086,customer3086@example.com,Phoenix
3087,Product C,2,167.89,2020-04-23,Customer 3087,customer3087@example.com,Miami
3088,Product B,2,631.14,2019-01-20,Customer 3088,customer3088@example.com,Houston
3089,Product E,1,622.14,2019-11-20,Customer 3089,customer3089@example.com,Philadelphia
3090,Product E,5,858.2,2020-04-27,Customer 3090,customer3090@example.com,New York
3091,Product B,3,277.69,2020-04-08,Customer 3091,customer3091@example.com,San Diego
3092,Product B,5,791.72,2019-09-17,Customer 3092,customer3092@example.com,Houston
3093,Product E,3,560.26,2019-08-02,Customer 3093,customer3093@example.com,Phoenix
3094,Product D,4,956.82,2020-04-22,Customer 3094,customer3094@example.com,San Diego
3095,Product B,3,437.58,2020-04-08,Customer 3095,customer3095@example.com,Chicago
3096,Product E,1,917.24,2019-05-14,Customer 3096,customer3096@example.com,San Diego
3097,Product A,4,289.9,2019-04-13,Customer 3097,customer3097@example.com,Dallas
3098,Product E,3,950.65,2020-08-28,Customer 3098,customer3098@example.com,New York
3099,Product C,4,584.93,2019-06-19,Customer 3099,customer3099@example.com,Chicago
3100,Product C,1,772.95,2019-05-18,Customer 3100,customer3100@example.com,New York
3101,Product B,5,759.4,2020-03-27,Customer 3101,customer3101@example.com,San Antonio
3102,Product E,4,786.57,2020-10-04,Customer 3102,customer3102@example.com,New York
3103,Product A,4,217.92,2019-02-18,Customer 3103,customer3103@example.com,Philadelphia
3104,Product B,4,541.55,2020-06-04,Customer 3104,customer3104@example.com,Los Angeles
3105,Product D,4,38.03,2019-10-04,Customer 3105,customer3105@example.com,Miami
3106,Product E,2,769.18,2019-06-15,Customer 3106,customer3106@example.com,Dallas
3107,Product D,4,965.72,2019-03-02,Customer 3107,customer3107@example.com,Philadelphia
3108,Product E,1,705.91,2020-09-20,Customer 3108,customer3108@example.com,San Antonio
3109,Product A,3,40.04,2019-10-10,Customer 3109,customer3109@example.com,Phoenix
3110,Product A,4,437.32,2019-08-11,Customer 3110,customer3110@example.com,Chicago
3111,Product B,3,844.77,2019-02-22,Customer 3111,customer3111@example.com,San Diego
3112,Product B,4,31.7,2020-05-15,Customer 3112,customer3112@example.com,Chicago
3113,Product A,2,908.24,2020-06-18,Customer 3113,customer3113@example.com,Dallas
3114,Product A,2,638.08,2019-03-23,Customer 3114,customer3114@example.com,Dallas
3115,Product D,2,783.83,2020-04-16,Customer 3115,customer3115@example.com,Miami
3116,Product C,4,791.16,2019-07-07,Customer 3116,customer3116@example.com,Philadelphia
3117,Product A,3,852.68,2019-02-02,Customer 3117,customer3117@example.com,Chicago
3118,Product D,5,956.44,2020-01-19,Customer 3118,customer3118@example.com,New York
3119,Product C,2,857.07,2020-04-22,Customer 3119,customer3119@example.com,Philadelphia
3120,Product A,2,895.68,2020-10-05,Customer 3120,customer3120@example.com,Philadelphia
3121,Product A,1,874.76,2019-02-24,Customer 3121,customer3121@example.com,Chicago
3122,Product D,3,647.88,2019-07-18,Customer 3122,customer3122@example.com,Phoenix
3123,Product C,3,522.75,2020-09-27,Customer 3123,customer3123@example.com,San Antonio
3124,Product C,4,620.61,2019-11-03,Customer 3124,customer3124@example.com,Chicago
3125,Product B,3,274.77,2020-12-13,Customer 3125,customer3125@example.com,Dallas
3126,Product A,4,167.1,2019-10-18,Customer 3126,customer3126@example.com,New York
3127,Product B,1,378.53,2020-02-24,Customer 3127,customer3127@example.com,Phoenix
3128,Product E,5,11.73,2020-12-11,Customer 3128,customer3128@example.com,Miami
3129,Product B,3,828.05,2020-05-15,Customer 3129,customer3129@example.com,Chicago
3130,Product E,1,103.94,2020-03-24,Customer 3130,customer3130@example.com,Chicago
3131,Product C,4,281.03,2020-07-19,Customer 3131,customer3131@example.com,San Diego
3132,Product C,2,862.04,2019-05-20,Customer 3132,customer3132@example.com,New York
3133,Product B,3,45.47,2020-12-19,Customer 3133,customer3133@example.com,Dallas
3134,Product E,4,909.05,2020-12-17,Customer 3134,customer3134@example.com,New York
3135,Product A,2,886.3,2019-11-19,Customer 3135,customer3135@example.com,Dallas
3136,Product C,4,67.13,2019-11-10,Customer 3136,customer3136@example.com,New York
3137,Product B,3,747.79,2020-02-17,Customer 3137,customer3137@example.com,San Diego
3138,Product B,3,266.12,2020-03-08,Customer 3138,customer3138@example.com,New York
3139,Product B,4,691.0,2019-10-19,Customer 3139,customer3139@example.com,San Antonio
3140,Product D,1,81.25,2019-08-16,Customer 3140,customer3140@example.com,Houston
3141,Product E,5,599.46,2020-10-01,Customer 3141,customer3141@example.com,San Antonio
3142,Product E,3,467.33,2020-07-05,Customer 3142,customer3142@example.com,Philadelphia
3143,Product E,3,428.42,2020-02-07,Customer 3143,customer3143@example.com,Chicago
3144,Product D,4,917.1,2019-01-27,Customer 3144,customer3144@example.com,New York
3145,Product E,4,970.13,2020-02-01,Customer 3145,customer3145@example.com,Phoenix
3146,Product C,5,703.75,2019-11-23,Customer 3146,customer3146@example.com,Philadelphia
3147,Product D,4,372.89,2019-02-03,Customer 3147,customer3147@example.com,San Antonio
3148,Product A,1,850.41,2019-09-27,Customer 3148,customer3148@example.com,Chicago
3149,Product C,4,256.54,2020-01-30,Customer 3149,customer3149@example.com,Miami
3150,Product E,5,950.15,2019-12-23,Customer 3150,customer3150@example.com,New York
3151,Product A,2,765.72,2019-01-08,Customer 3151,customer3151@example.com,Phoenix
3152,Product D,4,69.11,2019-11-29,Customer 3152,customer3152@example.com,Phoenix
3153,Product B,2,789.91,2020-02-14,Customer 3153,customer3153@example.com,Los Angeles
3154,Product D,1,810.61,2019-10-02,Customer 3154,customer3154@example.com,Philadelphia
3155,Product D,5,154.02,2020-12-15,Customer 3155,customer3155@example.com,New York
3156,Product D,4,148.8,2019-08-29,Customer 3156,customer3156@example.com,San Antonio
3157,Product E,2,968.66,2019-08-08,Customer 3157,customer3157@example.com,Houston
3158,Product B,3,332.66,2020-07-05,Customer 3158,customer3158@example.com,Houston
3159,Product A,5,498.61,2019-01-09,Customer 3159,customer3159@example.com,New York
3160,Product B,5,372.63,2019-11-18,Customer 3160,customer3160@example.com,San Diego
3161,Product B,4,564.03,2019-07-03,Customer 3161,customer3161@example.com,Phoenix
3162,Product C,3,840.57,2019-10-02,Customer 3162,customer3162@example.com,San Antonio
3163,Product C,4,204.42,2020-12-25,Customer 3163,customer3163@example.com,San Diego
3164,Product D,3,789.46,2019-06-24,Customer 3164,customer3164@example.com,San Diego
3165,Product D,3,734.39,2019-09-03,Customer 3165,customer3165@example.com,Dallas
3166,Product B,2,443.87,2020-05-26,Customer 3166,customer3166@example.com,San Antonio
3167,Product B,3,251.51,2019-08-12,Customer 3167,customer3167@example.com,Dallas
3168,Product D,1,715.0,2020-10-18,Customer 3168,customer3168@example.com,Philadelphia
3169,Product D,5,108.49,2020-05-13,Customer 3169,customer3169@example.com,Dallas
3170,Product C,3,136.41,2019-01-08,Customer 3170,customer3170@example.com,Phoenix
3171,Product E,4,738.65,2019-04-03,Customer 3171,customer3171@example.com,Dallas
3172,Product E,5,425.68,2019-09-07,Customer 3172,customer3172@example.com,Philadelphia
3173,Product A,4,186.06,2020-05-30,Customer 3173,customer3173@example.com,Miami
3174,Product C,4,142.87,2020-12-22,Customer 3174,customer3174@example.com,Philadelphia
3175,Product A,2,749.42,2020-12-04,Customer 3175,customer3175@example.com,San Antonio
3176,Product B,3,787.98,2020-01-31,Customer 3176,customer3176@example.com,Dallas
3177,Product E,5,88.55,2019-12-12,Customer 3177,customer3177@example.com,Dallas
3178,Product A,2,561.36,2020-09-23,Customer 3178,customer3178@example.com,Dallas
3179,Product A,2,578.26,2020-09-15,Customer 3179,customer3179@example.com,Miami
3180,Product B,4,76.25,2019-01-03,Customer 3180,customer3180@example.com,San Diego
3181,Product E,5,808.56,2019-09-27,Customer 3181,customer3181@example.com,Philadelphia
3182,Product C,3,769.44,2020-05-08,Customer 3182,customer3182@example.com,Miami
3183,Product C,2,966.84,2019-05-13,Customer 3183,customer3183@example.com,Phoenix
3184,Product D,5,822.69,2019-08-08,Customer 3184,customer3184@example.com,San Antonio
